X,Y,world_nums,steps,frame_img
-1.090235948562622,0.3790626525878906,65,18,frames/ball_65_18.png
-1.2117838859558105,0.19041776657104492,65,19,frames/ball_65_19.png
0.9501919746398926,-0.8530568480491638,66,0,frames/ball_66_0.png
0.9285079836845398,-0.7906351089477539,66,1,frames/ball_66_1.png
0.7892760038375854,-0.4122326374053955,66,2,frames/ball_66_2.png
0.6624799966812134,-0.10135972499847412,66,3,frames/ball_66_3.png
0.5364199876785278,0.1758335828781128,66,4,frames/ball_66_4.png
0.4118959903717041,0.4184457063674927,66,5,frames/ball_66_5.png
0.2933719754219055,0.620560884475708,66,6,frames/ball_66_6.png
0.1724039912223816,0.7978730201721191,66,7,frames/ball_66_7.png
0.05099600553512573,0.9464035034179688,66,8,frames/ball_66_8.png
-0.06897199153900146,1.0642147064208984,66,9,frames/ball_66_9.png
-0.1928800344467163,1.155677318572998,66,10,frames/ball_66_10.png
-0.31853199005126953,1.217069387435913,66,11,frames/ball_66_11.png
-0.442844033241272,1.2467334270477295,66,12,frames/ball_66_12.png
-0.5600359439849854,1.2463958263397217,66,13,frames/ball_66_13.png
-0.664620041847229,1.222900390625,66,14,frames/ball_66_14.png
-0.7809959650039673,1.171041488647461,66,15,frames/ball_66_15.png
-0.9078079462051392,1.0836927890777588,66,16,frames/ball_66_16.png
-1.0084760189056396,0.9914517402648926,66,17,frames/ball_66_17.png
-1.1193840503692627,0.866363525390625,66,18,frames/ball_66_18.png
-1.2437200546264648,0.6968803405761719,66,19,frames/ball_66_19.png
-1.0380460023880005,-0.850389301776886,67,0,frames/ball_67_0.png
-1.0540419816970825,-0.7890240550041199,67,1,frames/ball_67_1.png
-1.1630289554595947,-0.3951345682144165,67,2,frames/ball_67_2.png
-1.2562599182128906,-0.091705322265625,67,3,frames/ball_67_3.png
-1.3476190567016602,0.1756511926651001,67,4,frames/ball_67_4.png
-1.4417320489883423,0.42003536224365234,67,5,frames/ball_67_5.png
-1.521517038345337,0.6025481224060059,67,6,frames/ball_67_6.png
-1.6077430248260498,0.7743470668792725,67,7,frames/ball_67_7.png
-1.6989219188690186,0.927257776260376,67,8,frames/ball_67_8.png
-1.7860690355300903,1.0457792282104492,67,9,frames/ball_67_9.png
-1.863808035850525,1.1287178993225098,67,10,frames/ball_67_10.png
-1.937911033630371,1.1877737045288086,67,11,frames/ball_67_11.png
-2.021760940551758,1.2310519218444824,67,12,frames/ball_67_12.png
-2.104783058166504,1.2492735385894775,67,13,frames/ball_67_13.png
-2.190570831298828,1.242356300354004,67,14,frames/ball_67_14.png
-2.279244899749756,1.2077040672302246,67,15,frames/ball_67_15.png
-2.3738949298858643,1.139868974685669,67,16,frames/ball_67_16.png
-2.463550090789795,1.0462381839752197,67,17,frames/ball_67_17.png
-2.5417959690093994,0.9411664009094238,67,18,frames/ball_67_18.png
-2.621488094329834,0.8117771148681641,67,19,frames/ball_67_19.png
0.9755780100822449,-0.8802757263183594,68,0,frames/ball_68_0.png
0.9640880227088928,-0.8255987167358398,68,1,frames/ball_68_1.png
0.8889899849891663,-0.4942428469657898,68,2,frames/ball_68_2.png
0.8236039876937866,-0.24248218536376953,68,3,frames/ball_68_3.png
0.7616220116615295,-0.035406291484832764,68,4,frames/ball_68_4.png
0.6950759887695312,0.15270543098449707,68,5,frames/ball_68_5.png
0.6285060048103333,0.3054388761520386,68,6,frames/ball_68_6.png
0.5606380105018616,0.4246542453765869,68,7,frames/ball_68_7.png
0.49457597732543945,0.5053063631057739,68,8,frames/ball_68_8.png
0.43233799934387207,0.5493494272232056,68,9,frames/ball_68_9.png
0.37824201583862305,0.5624579191207886,68,10,frames/ball_68_10.png
0.32105201482772827,0.5508583784103394,68,11,frames/ball_68_11.png
0.26352202892303467,0.5127904415130615,68,12,frames/ball_68_12.png
0.20526599884033203,0.4472615718841553,68,13,frames/ball_68_13.png
0.15438997745513916,0.3678250312805176,68,14,frames/ball_68_14.png
0.09632200002670288,0.25185441970825195,68,15,frames/ball_68_15.png
0.035380005836486816,0.10113310813903809,68,16,frames/ball_68_16.png
-0.025642037391662598,-0.07955646514892578,68,17,frames/ball_68_17.png
-0.07493805885314941,-0.24727725982666016,68,18,frames/ball_68_18.png
-0.13433396816253662,-0.47518444061279297,68,19,frames/ball_68_19.png
-0.024728000164031982,-0.8417139053344727,69,0,frames/ball_69_0.png
-0.03556400164961815,-0.7738931775093079,69,1,frames/ball_69_1.png
-0.1240219995379448,-0.25538283586502075,69,2,frames/ball_69_2.png
-0.19251200556755066,0.10308456420898438,69,3,frames/ball_69_3.png
-0.2550719976425171,0.39772117137908936,69,4,frames/ball_69_4.png
-0.31821998953819275,0.6633740663528442,69,5,frames/ball_69_5.png
-0.3769020140171051,0.8816426992416382,69,6,frames/ball_69_6.png
-0.4293980002403259,1.0535564422607422,69,7,frames/ball_69_7.png
-0.4885919988155365,1.2209594249725342,69,8,frames/ball_69_8.png
-0.5518500208854675,1.3688712120056152,69,9,frames/ball_69_9.png
-0.6065959930419922,1.4710392951965332,69,10,frames/ball_69_10.png
-0.6640120148658752,1.5524303913116455,69,11,frames/ball_69_11.png
-0.7230600118637085,1.6086270809173584,69,12,frames/ball_69_12.png
-0.7785500288009644,1.636014461517334,69,13,frames/ball_69_13.png
-0.8257039785385132,1.639927625656128,69,14,frames/ball_69_14.png
-0.8808199763298035,1.6219544410705566,69,15,frames/ball_69_15.png
-0.940991997718811,1.5745842456817627,69,16,frames/ball_69_16.png
-1.0015980005264282,1.4975929260253906,69,17,frames/ball_69_17.png
-1.062567949295044,1.390489101409912,69,18,frames/ball_69_18.png
-1.123952031135559,1.2526159286499023,69,19,frames/ball_69_19.png
0.011766999959945679,-0.8845453858375549,70,0,frames/ball_70_0.png
0.016857000067830086,-0.8359765410423279,70,1,frames/ball_70_1.png
0.050725001841783524,-0.5339183807373047,70,2,frames/ball_70_2.png
0.08181300014257431,-0.28896385431289673,70,3,frames/ball_70_3.png
0.1121160015463829,-0.0799599289894104,70,4,frames/ball_70_4.png
0.14228199422359467,0.09891331195831299,70,5,frames/ball_70_5.png
0.16896599531173706,0.23286783695220947,70,6,frames/ball_70_6.png
0.19664999842643738,0.3477604389190674,70,7,frames/ball_70_7.png
0.2248159945011139,0.4394841194152832,70,8,frames/ball_70_8.png
0.25068899989128113,0.5013704299926758,70,9,frames/ball_70_9.png
0.2798529863357544,0.5454467535018921,70,10,frames/ball_70_10.png
0.30592799186706543,0.5618089437484741,70,11,frames/ball_70_11.png
0.33360999822616577,0.5553699731826782,70,12,frames/ball_70_12.png
0.3673520088195801,0.5143601894378662,70,13,frames/ball_70_13.png
0.40371400117874146,0.429379940032959,70,14,frames/ball_70_14.png
0.4337089955806732,0.32743406295776367,70,15,frames/ball_70_15.png
0.4632219970226288,0.19902586936950684,70,16,frames/ball_70_16.png
0.4933770000934601,0.03903627395629883,70,17,frames/ball_70_17.png
0.5235009789466858,-0.1498427391052246,70,18,frames/ball_70_18.png
0.5507649779319763,-0.3458232879638672,70,19,frames/ball_70_19.png
0.9645429849624634,-0.8485879898071289,71,0,frames/ball_71_0.png
0.9489549994468689,-0.7834371328353882,71,1,frames/ball_71_1.png
0.8397489786148071,-0.35123300552368164,71,2,frames/ball_71_2.png
0.7423480153083801,-0.0015250444412231445,71,3,frames/ball_71_3.png
0.6483309864997864,0.3040393590927124,71,4,frames/ball_71_4.png
0.5515509843826294,0.5857563018798828,71,5,frames/ball_71_5.png
0.45776498317718506,0.8269851207733154,71,6,frames/ball_71_6.png
0.37690597772598267,1.0098586082458496,71,7,frames/ball_71_7.png
0.3015369772911072,1.1593832969665527,71,8,frames/ball_71_8.png
0.2200629711151123,1.2983016967773438,71,9,frames/ball_71_9.png
0.13852298259735107,1.4137024879455566,71,10,frames/ball_71_10.png
0.04793500900268555,1.5141878128051758,71,11,frames/ball_71_11.png
-0.040753960609436035,1.5843005180358887,71,12,frames/ball_71_12.png
-0.12734901905059814,1.6257731914520264,71,13,frames/ball_71_13.png
-0.2268199920654297,1.6405091285705566,71,14,frames/ball_71_14.png
-0.302839994430542,1.628053903579712,71,15,frames/ball_71_15.png
-0.3788059949874878,1.5950818061828613,71,16,frames/ball_71_16.png
-0.45307695865631104,1.543008804321289,71,17,frames/ball_71_17.png
-0.5356490612030029,1.4620914459228516,71,18,frames/ball_71_18.png
-0.6217520236968994,1.3518948554992676,71,19,frames/ball_71_19.png
-1.012516975402832,-0.8648198246955872,72,0,frames/ball_72_0.png
-1.0199730396270752,-0.786679744720459,72,1,frames/ball_72_1.png
-1.0570369958877563,-0.42464447021484375,72,2,frames/ball_72_2.png
-1.0882899761199951,-0.1535320281982422,72,3,frames/ball_72_3.png
-1.1208839416503906,0.0959169864654541,72,4,frames/ball_72_4.png
-1.1517449617385864,0.30077028274536133,72,5,frames/ball_72_5.png
-1.1806859970092773,0.46518707275390625,72,6,frames/ball_72_6.png
-1.211014986038208,0.6087278127670288,72,7,frames/ball_72_7.png
-1.2424190044403076,0.7263374328613281,72,8,frames/ball_72_8.png
-1.2721879482269287,0.8086872100830078,72,9,frames/ball_72_9.png
-1.2996890544891357,0.8595629930496216,72,10,frames/ball_72_10.png
-1.328583002090454,0.8869444131851196,72,11,frames/ball_72_11.png
-1.3558459281921387,0.8882839679718018,72,12,frames/ball_72_12.png
-1.3827030658721924,0.8663475513458252,72,13,frames/ball_72_13.png
-1.4119830131530762,0.8161330223083496,72,14,frames/ball_72_14.png
-1.4416190385818481,0.7373714447021484,72,15,frames/ball_72_15.png
-1.4736679792404175,0.6205658912658691,72,16,frames/ball_72_16.png
-1.505737066268921,0.47078847885131836,72,17,frames/ball_72_17.png
-1.536876916885376,0.2938566207885742,72,18,frames/ball_72_18.png
-1.5669610500335693,0.09345483779907227,72,19,frames/ball_72_19.png
-0.04891199991106987,-0.8556563854217529,73,0,frames/ball_73_0.png
-0.07051999866962433,-0.7934130430221558,73,1,frames/ball_73_1.png
-0.21506400406360626,-0.4010605216026306,73,2,frames/ball_73_2.png
-0.3386479914188385,-0.09873843193054199,73,3,frames/ball_73_3.png
-0.45195600390434265,0.15160369873046875,73,4,frames/ball_73_4.png
-0.5646920204162598,0.37519896030426025,73,5,frames/ball_73_5.png
-0.675715982913971,0.5705559253692627,73,6,frames/ball_73_6.png
-0.7788079977035522,0.729882001876831,73,7,frames/ball_73_7.png
-0.8924880027770996,0.8809292316436768,73,8,frames/ball_73_8.png
-1.0071320533752441,1.0070810317993164,73,9,frames/ball_73_9.png
-1.1210240125656128,1.106377124786377,73,10,frames/ball_73_10.png
-1.2646880149841309,1.1946282386779785,73,11,frames/ball_73_11.png
-1.3914040327072144,1.2382068634033203,73,12,frames/ball_73_12.png
-1.5140080451965332,1.2498037815093994,73,13,frames/ball_73_13.png
-1.6334999799728394,1.232177734375,73,14,frames/ball_73_14.png
-1.7574399709701538,1.1837246417999268,73,15,frames/ball_73_15.png
-1.869204044342041,1.1136884689331055,73,16,frames/ball_73_16.png
-1.9754040241241455,1.023991346359253,73,17,frames/ball_73_17.png
-2.1058120727539062,0.8829917907714844,73,18,frames/ball_73_18.png
-2.2370879650115967,0.7067012786865234,73,19,frames/ball_73_19.png
0.0,-0.8715250492095947,74,0,frames/ball_74_0.png
0.0,-0.8145512938499451,74,1,frames/ball_74_1.png
0.0,-0.4562188386917114,74,2,frames/ball_74_2.png
0.0,-0.14816808700561523,74,3,frames/ball_74_3.png
0.0,0.10783183574676514,74,4,frames/ball_74_4.png
0.0,0.32257938385009766,74,5,frames/ball_74_5.png
0.0,0.49951982498168945,74,6,frames/ball_74_6.png
0.0,0.6377005577087402,74,7,frames/ball_74_7.png
0.0,0.7390081882476807,74,8,frames/ball_74_8.png
0.0,0.8088060617446899,74,9,frames/ball_74_9.png
0.0,0.8617480993270874,74,10,frames/ball_74_10.png
0.0,0.8886040449142456,74,11,frames/ball_74_11.png
0.0,0.8848836421966553,74,12,frames/ball_74_12.png
0.0,0.8567440509796143,74,13,frames/ball_74_13.png
0.0,0.8025798797607422,74,14,frames/ball_74_14.png
0.0,0.732029914855957,74,15,frames/ball_74_15.png
0.0,0.6216871738433838,74,16,frames/ball_74_16.png
0.0,0.49457645416259766,74,17,frames/ball_74_17.png
0.0,0.32838869094848633,74,18,frames/ball_74_18.png
0.0,0.12824487686157227,74,19,frames/ball_74_19.png
-0.9755020141601562,-0.8554126024246216,75,0,frames/ball_75_0.png
-0.964102029800415,-0.7897666692733765,75,1,frames/ball_75_1.png
-0.8903039693832397,-0.38995683193206787,75,2,frames/ball_75_2.png
-0.8254660367965698,-0.07464444637298584,75,3,frames/ball_75_3.png
-0.7604179978370667,0.20789384841918945,75,4,frames/ball_75_4.png
-0.6983740329742432,0.4458431005477905,75,5,frames/ball_75_5.png
-0.6357960104942322,0.6546459197998047,75,6,frames/ball_75_6.png
-0.5732179880142212,0.8321205377578735,75,7,frames/ball_75_7.png
-0.5160019993782043,0.9669716358184814,75,8,frames/ball_75_8.png
-0.4608299732208252,1.0722029209136963,75,9,frames/ball_75_9.png
-0.40570998191833496,1.153017520904541,75,10,frames/ball_75_10.png
-0.3465080261230469,1.2127447128295898,75,11,frames/ball_75_11.png
-0.28773200511932373,1.2443053722381592,75,12,frames/ball_75_12.png
-0.22346800565719604,1.2471842765808105,75,13,frames/ball_75_13.png
-0.16096198558807373,1.2182891368865967,75,14,frames/ball_75_14.png
-0.09920799732208252,1.1590468883514404,75,15,frames/ball_75_15.png
-0.040199995040893555,1.0739357471466064,75,16,frames/ball_75_16.png
0.01676797866821289,0.965339183807373,75,17,frames/ball_75_17.png
0.0723259449005127,0.8344240188598633,75,18,frames/ball_75_18.png
0.12118005752563477,0.6989016532897949,75,19,frames/ball_75_19.png
1.0386220216751099,-0.8739118576049805,76,0,frames/ball_76_0.png
1.0557039976119995,-0.8198363184928894,76,1,frames/ball_76_1.png
1.1646130084991455,-0.4994632601737976,76,2,frames/ball_76_2.png
1.2642580270767212,-0.24328625202178955,76,3,frames/ball_76_3.png
1.3685740232467651,-0.012925386428833008,76,4,frames/ball_76_4.png
1.4665119647979736,0.1681361198425293,76,5,frames/ball_76_5.png
1.5592150688171387,0.3081008195877075,76,6,frames/ball_76_6.png
1.654144048690796,0.419761061668396,76,7,frames/ball_76_7.png
1.7526639699935913,0.5017633438110352,76,8,frames/ball_76_8.png
1.8419649600982666,0.5462744235992432,76,9,frames/ball_76_9.png
1.9320729970932007,0.5624476671218872,76,10,frames/ball_76_10.png
2.030410051345825,0.5471537113189697,76,11,frames/ball_76_11.png
2.1250929832458496,0.4999380111694336,76,12,frames/ball_76_12.png
2.2169198989868164,0.42369937896728516,76,13,frames/ball_76_13.png
2.3112010955810547,0.31422877311706543,76,14,frames/ball_76_14.png
2.403930902481079,0.17573070526123047,76,15,frames/ball_76_15.png
2.497386932373047,0.00521397590637207,76,16,frames/ball_76_16.png
2.5847411155700684,-0.18224859237670898,76,17,frames/ball_76_17.png
2.6617000102996826,-0.36988353729248047,76,18,frames/ball_76_18.png
2.7488229274749756,-0.6077132225036621,76,19,frames/ball_76_19.png
-1.0,-0.8675448894500732,77,0,frames/ball_77_0.png
-1.0,-0.810072660446167,77,1,frames/ball_77_1.png
-1.0,-0.452146053314209,77,2,frames/ball_77_2.png
-1.0,-0.1619853377342224,77,3,frames/ball_77_3.png
-1.0,0.08245277404785156,77,4,frames/ball_77_4.png
-1.0,0.2714700698852539,77,5,frames/ball_77_5.png
-1.0,0.42660796642303467,77,6,frames/ball_77_6.png
-1.0,0.5728492736816406,77,7,frames/ball_77_7.png
-1.0,0.6967926025390625,77,8,frames/ball_77_8.png
-1.0,0.7871984243392944,77,9,frames/ball_77_9.png
-1.0,0.8429490327835083,77,10,frames/ball_77_10.png
-1.0,0.8827927112579346,77,11,frames/ball_77_11.png
-1.0,0.8888492584228516,77,12,frames/ball_77_12.png
-1.0,0.864520788192749,77,13,frames/ball_77_13.png
-1.0,0.8120927810668945,77,14,frames/ball_77_14.png
-1.0,0.7400310039520264,77,15,frames/ball_77_15.png
-1.0,0.6398484706878662,77,16,frames/ball_77_16.png
-1.0,0.45674991607666016,77,17,frames/ball_77_17.png
-1.0,0.2714700698852539,77,18,frames/ball_77_18.png
-1.0,0.06576871871948242,77,19,frames/ball_77_19.png
-1.0492039918899536,-0.8425080180168152,78,0,frames/ball_78_0.png
-1.0717999935150146,-0.7718052268028259,78,1,frames/ball_78_1.png
-1.2164599895477295,-0.34335988759994507,78,2,frames/ball_78_2.png
-1.3471440076828003,0.007709145545959473,78,3,frames/ball_78_3.png
-1.4736120700836182,0.31493067741394043,78,4,frames/ball_78_4.png
-1.5919160842895508,0.5733624696731567,78,5,frames/ball_78_5.png
-1.708643913269043,0.8009166717529297,78,6,frames/ball_78_6.png
-1.8227040767669678,0.9969460964202881,78,7,frames/ball_78_7.png
-1.9441959857940674,1.1771306991577148,78,8,frames/ball_78_8.png
-2.062091827392578,1.3237595558166504,78,9,frames/ball_78_9.png
-2.187295913696289,1.449040412902832,78,10,frames/ball_78_10.png
-2.3120479583740234,1.5426859855651855,78,11,frames/ball_78_11.png
-2.4291000366210938,1.602248191833496,78,12,frames/ball_78_12.png
-2.5440399646759033,1.6340703964233398,78,13,frames/ball_78_13.png
-2.667367935180664,1.6388299465179443,78,14,frames/ball_78_14.png
-2.784736156463623,1.6151094436645508,78,15,frames/ball_78_15.png
-2.9123759269714355,1.5580401420593262,78,16,frames/ball_78_16.png
-3.036479949951172,1.4713091850280762,78,17,frames/ball_78_17.png
-1.011875033378601,-0.8716312646865845,79,0,frames/ball_79_0.png
-1.0172189474105835,-0.8153349161148071,79,1,frames/ball_79_1.png
-1.0521119832992554,-0.4702185392379761,79,2,frames/ball_79_2.png
-1.0841970443725586,-0.18725913763046265,79,3,frames/ball_79_3.png
-1.112293004989624,0.03346741199493408,79,4,frames/ball_79_4.png
-1.1413170099258423,0.23495912551879883,79,5,frames/ball_79_5.png
-1.1728390455245972,0.42325592041015625,79,6,frames/ball_79_6.png
-1.203315019607544,0.5750731229782104,79,7,frames/ball_79_7.png
-1.2333650588989258,0.6956673860549927,79,8,frames/ball_79_8.png
-1.263334035873413,0.787157416343689,79,9,frames/ball_79_9.png
-1.2935600280761719,0.8503204584121704,79,10,frames/ball_79_10.png
-1.3231970071792603,0.8838663101196289,79,11,frames/ball_79_11.png
-1.3541960716247559,0.8888790607452393,79,12,frames/ball_79_12.png
-1.3856470584869385,0.8625392913818359,79,13,frames/ball_79_13.png
-1.4166550636291504,0.8055830001831055,79,14,frames/ball_79_14.png
-1.4453539848327637,0.7254512310028076,79,15,frames/ball_79_15.png
-1.4753179550170898,0.6136624813079834,79,16,frames/ball_79_16.png
-1.503782033920288,0.48086118698120117,79,17,frames/ball_79_17.png
-1.533621072769165,0.3138089179992676,79,18,frames/ball_79_18.png
-1.5614680051803589,0.13220691680908203,79,19,frames/ball_79_19.png
0.012009999714791775,-0.8461778163909912,80,0,frames/ball_80_0.png
0.017550000920891762,-0.7767780423164368,80,1,frames/ball_80_1.png
0.053380001336336136,-0.35165077447891235,80,2,frames/ball_80_2.png
0.08770699799060822,0.017110705375671387,80,3,frames/ball_80_3.png
0.1194629967212677,0.32467639446258545,80,4,frames/ball_80_4.png
0.15017899870872498,0.5914673805236816,80,5,frames/ball_80_5.png
0.18056100606918335,0.8256566524505615,80,6,frames/ball_80_6.png
0.20758099853992462,1.009115219116211,80,7,frames/ball_80_7.png
0.23762600123882294,1.1856801509857178,80,8,frames/ball_80_8.png
0.2659980058670044,1.325894832611084,80,9,frames/ball_80_9.png
0.29069700837135315,1.4269850254058838,80,10,frames/ball_80_10.png
0.3185969889163971,1.5176961421966553,80,11,frames/ball_80_11.png
0.3436709940433502,1.5779666900634766,80,12,frames/ball_80_12.png
0.37221500277519226,1.6220910549163818,80,13,frames/ball_80_13.png
0.40137699246406555,1.640244960784912,80,14,frames/ball_80_14.png
0.4316819906234741,1.6302764415740967,80,15,frames/ball_80_15.png
0.46397700905799866,1.5873064994812012,80,16,frames/ball_80_16.png
0.49317800998687744,1.519721269607544,80,17,frames/ball_80_17.png
0.5293970108032227,1.397982120513916,80,18,frames/ball_80_18.png
0.5578539967536926,1.2728843688964844,80,19,frames/ball_80_19.png
-2.0381929874420166,-0.8498212695121765,81,0,frames/ball_81_0.png
-2.0550589561462402,-0.785153329372406,81,1,frames/ball_81_1.png
-2.1620869636535645,-0.39835816621780396,81,2,frames/ball_81_2.png
-2.259737014770508,-0.08098673820495605,81,3,frames/ball_81_3.png
-2.337773084640503,0.14826428890228271,81,4,frames/ball_81_4.png
-2.415830135345459,0.35591626167297363,81,5,frames/ball_81_5.png
-2.50573992729187,0.5682525634765625,81,6,frames/ball_81_6.png
-2.5957820415496826,0.7520949840545654,81,7,frames/ball_81_7.png
-2.6888749599456787,0.9118578433990479,81,8,frames/ball_81_8.png
-2.7840919494628906,1.0433897972106934,81,9,frames/ball_81_9.png
-2.8777759075164795,1.1413426399230957,81,10,frames/ball_81_10.png
-2.970947027206421,1.2078092098236084,81,11,frames/ball_81_11.png
-3.0606110095977783,1.2426295280456543,81,12,frames/ball_81_12.png
0.024676000699400902,-0.8790556192398071,82,0,frames/ball_82_0.png
0.035326000303030014,-0.8283616900444031,82,1,frames/ball_82_1.png
0.10749399662017822,-0.5087498426437378,82,2,frames/ball_82_2.png
0.1717980057001114,-0.25906819105148315,82,3,frames/ball_82_3.png
0.23270399868488312,-0.053084611892700195,82,4,frames/ball_82_4.png
0.2915480136871338,0.11773908138275146,82,5,frames/ball_82_5.png
0.3514519929885864,0.263185977935791,82,6,frames/ball_82_6.png
0.41323599219322205,0.38312411308288574,82,7,frames/ball_82_7.png
0.4742940068244934,0.4716508388519287,82,8,frames/ball_82_8.png
0.5362160205841064,0.5309696197509766,82,9,frames/ball_82_9.png
0.6007559895515442,0.5601488351821899,82,10,frames/ball_82_10.png
0.6593660116195679,0.5577759742736816,82,11,frames/ball_82_11.png
0.7181059718132019,0.527825117111206,82,12,frames/ball_82_12.png
0.7787060141563416,0.46799778938293457,82,13,frames/ball_82_13.png
0.8437479734420776,0.3710973262786865,82,14,frames/ball_82_14.png
0.9031299948692322,0.25307464599609375,82,15,frames/ball_82_15.png
0.961978018283844,0.10828351974487305,82,16,frames/ball_82_16.png
1.025846004486084,-0.08021020889282227,82,17,frames/ball_82_17.png
1.0880359411239624,-0.2951087951660156,82,18,frames/ball_82_18.png
1.1417820453643799,-0.5057549476623535,82,19,frames/ball_82_19.png
1.0241179466247559,-0.869677722454071,83,0,frames/ball_83_0.png
1.0350359678268433,-0.8122121095657349,83,1,frames/ball_83_1.png
1.109503984451294,-0.4456925392150879,83,2,frames/ball_83_2.png
1.1764999628067017,-0.15385901927947998,83,3,frames/ball_83_3.png
1.2377099990844727,0.08138084411621094,83,4,frames/ball_83_4.png
1.3072179555892944,0.3121674060821533,83,5,frames/ball_83_5.png
1.374526023864746,0.4988139867782593,83,6,frames/ball_83_6.png
1.431663990020752,0.6288167238235474,83,7,frames/ball_83_7.png
1.4914360046386719,0.7368606328964233,83,8,frames/ball_83_8.png
1.5488439798355103,0.813723087310791,83,9,frames/ball_83_9.png
1.6088800430297852,0.8659006357192993,83,10,frames/ball_83_10.png
1.6636359691619873,0.8883470296859741,83,11,frames/ball_83_11.png
1.723099946975708,0.8855555057525635,83,12,frames/ball_83_12.png
1.783452033996582,0.8537976741790771,83,13,frames/ball_83_13.png
1.8421440124511719,0.7949659824371338,83,14,frames/ball_83_14.png
1.8948659896850586,0.7186224460601807,83,15,frames/ball_83_15.png
1.9550659656524658,0.6042585372924805,83,16,frames/ball_83_16.png
2.0197081565856934,0.4491763114929199,83,17,frames/ball_83_17.png
2.080575942993164,0.27259016036987305,83,18,frames/ball_83_18.png
2.1431620121002197,0.06011343002319336,83,19,frames/ball_83_19.png
-1.0255160331726074,-0.8622662425041199,84,0,frames/ball_84_0.png
-1.03643000125885,-0.8049435615539551,84,1,frames/ball_84_1.png
-1.106261968612671,-0.46072542667388916,84,2,frames/ball_84_2.png
-1.1719880104064941,-0.17238545417785645,84,3,frames/ball_84_3.png
-1.2321120500564575,0.061112046241760254,84,4,frames/ball_84_4.png
-1.292639970779419,0.2669672966003418,84,5,frames/ball_84_5.png
-1.3541879653930664,0.44623732566833496,84,6,frames/ball_84_6.png
-1.4148540496826172,0.5932817459106445,84,7,frames/ball_84_7.png
-1.4723820686340332,0.7055220603942871,84,8,frames/ball_84_8.png
-1.5290160179138184,0.790156364440918,84,9,frames/ball_84_9.png
-1.5891039371490479,0.8518979549407959,84,10,frames/ball_84_10.png
-1.6507599353790283,0.885225772857666,84,11,frames/ball_84_11.png
-1.7143559455871582,0.887739896774292,84,12,frames/ball_84_12.png
-1.7752320766448975,0.859837532043457,84,13,frames/ball_84_13.png
-1.8342199325561523,0.8045182228088379,84,14,frames/ball_84_14.png
-1.8993160724639893,0.7111608982086182,84,15,frames/ball_84_15.png
-1.9621139764785767,0.5889737606048584,84,16,frames/ball_84_16.png
-2.0227179527282715,0.44114065170288086,84,17,frames/ball_84_17.png
-2.082404136657715,0.2668285369873047,84,18,frames/ball_84_18.png
-2.14056396484375,0.06955718994140625,84,19,frames/ball_84_19.png
-1.962293028831482,-0.8642686605453491,85,0,frames/ball_85_0.png
-1.946444034576416,-0.8087270855903625,85,1,frames/ball_85_1.png
-1.8415910005569458,-0.4637775421142578,85,2,frames/ball_85_2.png
-1.7466319799423218,-0.18510901927947998,85,3,frames/ball_85_3.png
-1.6634780168533325,0.032585978507995605,85,4,frames/ball_85_4.png
-1.5820400714874268,0.22195911407470703,85,5,frames/ball_85_5.png
-1.4589860439300537,0.4633692502975464,85,6,frames/ball_85_6.png
-1.366589069366455,0.6092455387115479,85,7,frames/ball_85_7.png
-1.2759950160980225,0.7228035926818848,85,8,frames/ball_85_8.png
-1.186492919921875,0.8063369989395142,85,9,frames/ball_85_9.png
-1.1009509563446045,0.859554648399353,85,10,frames/ball_85_10.png
-1.0127570629119873,0.8871821165084839,85,11,frames/ball_85_11.png
-0.9295070171356201,0.8878872394561768,85,12,frames/ball_85_12.png
-0.8358319997787476,0.8592166900634766,85,13,frames/ball_85_13.png
-0.741055965423584,0.7984569072723389,85,14,frames/ball_85_14.png
-0.646960973739624,0.7065393924713135,85,15,frames/ball_85_15.png
-0.5565110445022583,0.5885076522827148,85,16,frames/ball_85_16.png
-0.470302939414978,0.44893693923950195,85,17,frames/ball_85_17.png
-0.38230395317077637,0.27921342849731445,85,18,frames/ball_85_18.png
-0.29196810722351074,0.07634305953979492,85,19,frames/ball_85_19.png
-1.0,-0.8623133897781372,86,0,frames/ball_86_0.png
-1.0,-0.7961700558662415,86,1,frames/ball_86_1.png
-1.0,-0.40116333961486816,86,2,frames/ball_86_2.png
-1.0,-0.07185614109039307,86,3,frames/ball_86_3.png
-1.0,0.1934216022491455,86,4,frames/ball_86_4.png
-1.0,0.4297800064086914,86,5,frames/ball_86_5.png
-1.0,0.6306498050689697,86,6,frames/ball_86_6.png
-1.0,0.7960097789764404,86,7,frames/ball_86_7.png
-1.0,0.9356200695037842,86,8,frames/ball_86_8.png
-1.0,1.0533432960510254,86,9,frames/ball_86_9.png
-1.0,1.141479730606079,86,10,frames/ball_86_10.png
-1.0,1.2027616500854492,86,11,frames/ball_86_11.png
-1.0,1.238746166229248,86,12,frames/ball_86_12.png
-1.0,1.2497975826263428,86,13,frames/ball_86_13.png
-1.0,1.232431173324585,86,14,frames/ball_86_14.png
-1.0,1.184490442276001,86,15,frames/ball_86_15.png
-1.0,1.0840609073638916,86,16,frames/ball_86_16.png
-1.0,0.9715666770935059,86,17,frames/ball_86_17.png
-1.0,0.8125286102294922,86,18,frames/ball_86_18.png
-1.0,0.6434082984924316,86,19,frames/ball_86_19.png
